id,ndb_no,food_group_code,long_description,short_description,common_name,company_name,survey,refuse_description,refuce,scientific_name,nitrogen_factor,protein_factor,fat_factor,cho_factor,food_group_id
6125,19821,2500,"Snacks, trail mix, regular, unsalted","TRAIL MIX,REG,UNSALTED",NULL,NULL,NULL,NULL,0,NULL,5.40,3.50,8.40,3.70,25
6126,19822,2500,"Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds","TRAIL MIX,REG,W/CHOC CHIPS,UNSALTED NUTS&SEEDS",NULL,NULL,NULL,NULL,0,NULL,5.50,3.50,8.40,3.70,25
6127,19823,2500,"Potato chips, without salt, reduced fat","POTATO CHIPS,WO/SALT,RED FAT",NULL,NULL,Y,NULL,0,NULL,NULL,NULL,NULL,NULL,25
6128,19833,2500,"Snacks, tortilla chips, low fat, unsalted","TORTILLA CHIPS,LOFAT,UNSALTED",NULL,NULL,Y,NULL,0,NULL,NULL,NULL,NULL,NULL,25
6129,19856,1900,"Frozen novelties, juice type, POPSICLE SCRIBBLERS","FROZEN NOVELTIES,JUC TYPE,POPSICLE SCRIBBLERS",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,4.00,9.00,4.00,19
6130,19857,2500,"Snacks, tortilla chips, nacho-flavor, made with enriched masa flour","SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,MADE W/ENR MASA FLR",NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,25
6131,19858,1900,"Candies, sugar-coated almonds","CANDIES,SUGAR-COATED ALMONDS",NULL,NULL,Y,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6132,19859,1900,"Cocoa, dry powder, hi-fat or breakfast, plain","COCOA,DRY PDR,HI-FAT OR BRKFST,PLN",NULL,NULL,Y,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6133,19860,1900,"Cocoa, dry powder, hi-fat or breakfast, processed with alkali","COCOA,DRY PDR,HI-FAT OR BRKFST,PROC W/ALKALI",NULL,NULL,Y,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6134,19866,1900,"Candies, soft fruit and nut squares","CANDIES,SOFT FRUIT & NUT SQUARES",NULL,NULL,Y,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6135,19867,1900,"Ice creams, vanilla, fat free","ICE CREAMS,VANILLA,FAT FREE",NULL,NULL,Y,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6136,19868,1900,"Sweeteners, tabletop, sucralose, SPLENDA packets","SWEETENERS,TABLETOP,SUCRALOSE,SPLENDA PACKETS",NULL,"McNeil Nutritionals/McNeil_PPC, Inc.",Y,NULL,0,NULL,6.25,0.00,0.00,3.68,19
6137,19871,1900,"Frozen novelties, No Sugar Added, FUDGESICLE pops","FROZEN NOVELTIES,NO SUGAR ADDED,FUDGESICLE POPS",NULL,"Good Humor - Breyers Ice Cream",Y,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6138,19872,1900,"Frozen novelties, Fat Free FUDGESICLE bars","FROZEN NOVELTIES,FAT FREE FUDGESICLE BARS",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6139,19873,1900,"Frozen novelties, ice type, sugar free, orange, cherry, and grape POPSICLE pops","FROZ NOVELTIES,ICE TYPE,SUGAR FREE,ORNGE,CHRY,& GRP POPSICLE",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6140,19874,1900,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Fudge Bar, 98% fat free, no sugar added","FRZ NVL, KLONDIKE,SLIM-A-BEAR FUDG BR,98% FT FR,NO SGR ADDED",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6141,19875,1900,"Ice creams, BREYERS, All Natural Light Vanilla","ICE CREAMS,BREYERS,ALL NAT LT VANILLA",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6142,19876,1900,"Ice creams, BREYERS, All Natural Light French Vanilla","ICE CREAMS,BREYERS,ALL NAT LT FRENCH VANILLA",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6143,19877,1900,"Ice creams, BREYERS, 98% Fat Free Vanilla","ICE CREAMS,BREYERS,98% FAT FREE VANILLA",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6144,19878,1900,"Ice creams, BREYERS, All Natural Light Vanilla Chocolate Strawberry","ICE CREAMS,BREYERS,ALL NAT LT VANILLA CHOC STRAWBERRY",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6145,19879,1900,"Ice creams, BREYERS, All Natural Light Mint Chocolate Chip","ICE CREAMS,BREYERS,ALL NAT LT MINT CHOC CHIP",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6146,19880,1900,"Ice creams, BREYERS, No Sugar Added, Butter Pecan","ICE CREAMS,BREYERS,NO SUGAR ADDED,BUTTER PECAN",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6147,19881,1900,"Ice creams, BREYERS, No Sugar Added, French Vanilla","ICE CREAMS,BREYERS,NO SUGAR ADDED,FRENCH VANILLA",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6148,19882,1900,"Ice creams, BREYERS, No Sugar Added, Vanilla","ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6149,19883,1900,"Ice creams, BREYERS, No Sugar Added, Vanilla Fudge Twirl","ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA FUDGE TWIRL",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6150,19884,1900,"Ice creams, BREYERS, No Sugar Added, Vanilla Chocolate Strawberry","ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA CHOC STRAWBERRY",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6151,19885,1900,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Vanilla Cone","FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR VANILLA CONE",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6152,19886,1900,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Chocolate Cone","FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC CONE",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6153,19887,1900,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Vanilla Sandwich","FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR VANILLA SNDWCH",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6154,19888,1900,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Chocolate Sandwich","FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC SNDWCH",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6155,19889,1900,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Mint Sandwich","FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR MINT SNDWCH",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6156,19890,1900,"Frozen novelties, KLONDIKE, SLIM-A-BEAR, No Sugar Added, Stickless Bar","FROZEN NOVL,KLONDIKE,SLIM-A-BEAR,NO SGR ADDED,STICKLESS BAR",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6157,19891,1900,"Frozen novelties, No Sugar Added CREAMSICLE Pops","FROZEN NOVELTIES,NO SUGAR ADDED CREAMSICLE POPS",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6158,19892,1900,"Frozen novelties, Sugar Free, CREAMSICLE Pops","FROZEN NOVELTIES,SUGAR FREE,CREAMSICLE POPS",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6159,19893,1900,"Ice creams, BREYERS, All Natural Light French Chocolate","ICE CREAMS,BREYERS,ALL NAT LT FRENCH CHOC",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6160,19894,1900,"Ice creams, BREYERS, 98% Fat Free Chocolate","ICE CREAMS,BREYERS,98% FAT FREE CHOC",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6161,19895,1900,"Ice creams, BREYERS, No Sugar Added, Chocolate Caramel","ICE CREAMS,BREYERS,NO SUGAR ADDED,CHOC CARAMEL",NULL,"Good Humor - Breyers Ice Cream",NULL,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6162,19896,1900,"Candies, REESE's Fast Break, milk chocolate, peanut butter, soft nougats, candy bar","CANDIES,REESE'S FAST BREAK,CANDY BAR",NULL,"Hershey Food Corp.",Y,NULL,0,NULL,6.25,4.00,9.00,4.00,19
6163,19897,1900,"Candies, MARS SNACKFOOD US, COCOAVIA Chocolate Covered Almonds","CANDIES,MARS SNACKFOOD US,COCOAVIA CHOC COVERED ALMONDS",NULL,"Masterfoods USA",NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6164,19898,1900,"Ice creams, regular, low carbohydrate, vanilla","ICE CREAMS,REG,LO CARBOHYDRATE,VANILLA",NULL,NULL,Y,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6165,19899,1900,"Ice creams, regular, low carbohydrate, chocolate","ICE CREAMS,REG,LO CARBOHYDRATE,CHOC",NULL,NULL,Y,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6166,19902,1900,"Chocolate, dark, 45- 59% cacao solids","CHOCOLATE,DK,45- 59% CACAO SOL",NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6167,19903,1900,"Chocolate, dark, 60-69% cacao solids","CHOCOLATE,DK,60-69% CACAO SOL",NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6168,19904,1900,"Chocolate, dark, 70-85% cacao solids","CHOCOLATE,DK,70-85% CACAO SOL",NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6169,19905,1900,"Candies, chocolate, dark, NFS (45-59% cacao solids 90%; 60-69% cacao solids 5%; 70-85% cacao solids 5%)","CANDIES,CHOC,DK,NFS (45-59% CACAO SOL 90%; 60-69% CACAO SOL",NULL,NULL,Y,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6170,19906,1900,"Sweeteners, for baking, brown, contains sugar and sucralose","SWEETENERS,FOR BAKING,BROWN,CONTAINS SUGAR & SUCRALOSE",NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6171,19907,1900,"Sweeteners, for baking, contains sugar and sucralose","SWEETENERS,FOR BAKING,CONTAINS SUGAR & SUCRALOSE",NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6172,19908,1900,"Sugar, turbinado","SUGAR,TURBINADO",NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6173,19909,1900,"Sweeteners, sugar substitute, granulated, brown","SWEETENERS,SUGAR SUB,GRANULATED,BROWN",NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,19
6174,19910,1900,"Candies, crispy bar with peanut butter filling","CANDIES,CRISPY BAR W/ PNUT BUTTER FILLING",NULL,NULL,Y,NULL,0,NULL,6.25,NULL,NULL,NULL,19
6175,20001,2000,"Amaranth, uncooked","AMARANTH,UNCKD",NULL,NULL,NULL,NULL,0,"Amaranthus spp.",5.85,3.47,8.37,4.07,20
6176,20002,2000,"Amaranth grain, cooked","AMARANTH GRAIN,CKD",NULL,NULL,NULL,NULL,0,"Amaranthus spp.",5.85,3.47,8.37,4.07,20
6177,20003,2000,"Arrowroot flour","ARROWROOT FLOUR",NULL,NULL,NULL,NULL,0,NULL,6.25,2.78,8.37,4.03,20
6178,20004,2000,"Barley, hulled","BARLEY,HULLED",NULL,NULL,NULL,NULL,0,"Hordeum vulgare L.",5.83,3.55,8.37,3.95,20
6179,20005,2000,"Barley, pearled, raw","BARLEY,PEARLED,RAW",NULL,NULL,Y,NULL,0,NULL,5.83,3.55,8.37,3.95,20
6180,20006,2000,"Barley, pearled, cooked","BARLEY,PEARLED,COOKED",NULL,NULL,Y,NULL,0,NULL,5.83,3.55,8.37,3.95,20
6181,20008,2000,Buckwheat,BUCKWHEAT,NULL,NULL,NULL,NULL,0,"Fagopyrum esculentum Moench",6.25,3.37,8.37,3.78,20
6182,20009,2000,"Buckwheat groats, roasted, dry","BUCKWHEAT GROATS,RSTD,DRY",kasha,NULL,NULL,NULL,0,NULL,6.25,3.37,8.37,3.78,20
6183,20010,2000,"Buckwheat groats, roasted, cooked","BUCKWHEAT GROATS,RSTD,CKD",kasha,NULL,Y,NULL,0,NULL,6.25,3.37,8.37,3.78,20
6184,20011,2000,"Buckwheat flour, whole-groat","BUCKWHEAT FLR,WHOLE-GROAT",NULL,NULL,Y,NULL,0,NULL,6.25,3.37,8.37,3.78,20
6185,20012,2000,"Bulgur, dry","BULGUR,DRY",NULL,NULL,Y,NULL,0,NULL,5.83,3.59,8.37,3.78,20
6186,20013,2000,"Bulgur, cooked","BULGUR,COOKED",NULL,NULL,Y,NULL,0,NULL,5.83,3.59,8.37,3.78,20
6187,20014,2000,"Corn, yellow","CORN,YELLOW",NULL,NULL,NULL,NULL,0,"Zea mays mays L.",6.25,2.73,8.37,4.03,20
6188,20015,2000,"Corn bran, crude","CORN BRAN,CRUDE",NULL,NULL,Y,NULL,0,NULL,6.25,1.82,8.37,2.35,20
6189,20016,2000,"Corn flour, whole-grain, yellow","CORN FLR,WHOLE-GRAIN,YEL",NULL,NULL,Y,NULL,0,NULL,6.25,2.73,8.37,4.03,20
6190,20017,2000,"Corn flour, masa, enriched, white","CORN FLR,MASA,ENR,WHITE",NULL,NULL,Y,NULL,0,NULL,6.25,2.73,8.37,4.03,20
6191,20018,2000,"Corn flour, degermed, unenriched, yellow","CORN FLR,DEGERMED,UNENR,YEL",NULL,NULL,NULL,NULL,0,NULL,6.25,3.46,8.37,4.16,20
6192,20020,2000,"Cornmeal, whole-grain, yellow","CORNMEAL,WHOLE-GRAIN,YEL",NULL,NULL,NULL,NULL,0,NULL,6.25,2.73,8.37,4.03,20
6193,20022,2000,"Cornmeal, degermed, enriched, yellow","CORNMEAL,DEGERMED,ENR,YEL",NULL,NULL,Y,NULL,0,NULL,6.25,3.46,8.37,4.16,20
6194,20023,2000,"Cornmeal, self-rising, bolted, plain, enriched, yellow","CORNMEAL,SELF-RISING,BOLTED,PLN,ENR,YEL",NULL,NULL,NULL,NULL,0,NULL,6.25,2.73,8.37,4.03,20
6195,20024,2000,"Cornmeal, self-rising, bolted, with wheat flour added, enriched, yellow","CORNMEAL,SELF-RISING,BOLTED,W/WHEAT FLR,ENR,YEL",NULL,NULL,NULL,NULL,0,NULL,6.18,3.13,8.37,4.06,20
6196,20025,2000,"Cornmeal, self-rising, degermed, enriched, yellow","CORNMEAL,SELF-RISING,DEGERMED,ENR,YEL",NULL,NULL,NULL,NULL,0,NULL,6.25,3.46,8.37,4.16,20
6197,20027,2000,Cornstarch,CORNSTARCH,NULL,NULL,Y,NULL,0,NULL,6.25,3.46,8.37,4.16,20
6198,20028,2000,"Couscous, dry","COUSCOUS,DRY",NULL,NULL,NULL,NULL,0,NULL,5.70,4.05,8.37,4.12,20
6199,20029,2000,"Couscous, cooked","COUSCOUS,COOKED",NULL,NULL,Y,NULL,0,NULL,5.70,4.05,8.37,4.12,20
6200,20030,2000,"Hominy, canned, white","HOMINY,CANNED,WHITE",NULL,NULL,Y,NULL,0,NULL,6.25,3.46,8.37,4.16,20
6201,20031,2000,"Millet, raw","MILLET,RAW",NULL,NULL,NULL,NULL,0,"Panicum miliaceum L.",5.83,3.87,8.37,4.12,20
6202,20032,2000,"Millet, cooked","MILLET,COOKED",NULL,NULL,Y,NULL,0,NULL,5.83,3.87,8.37,4.12,20
6203,20033,2000,"Oat bran, raw","OAT BRAN,RAW",NULL,NULL,Y,NULL,0,NULL,5.83,1.82,8.37,2.35,20
6204,20034,2000,"Oat bran, cooked","OAT BRAN,COOKED",NULL,NULL,NULL,NULL,0,NULL,5.83,1.82,8.37,2.35,20
6205,20035,2000,"Quinoa, uncooked","QUINOA,UNCKD",NULL,NULL,NULL,NULL,0,"Chenopodium quinoa Willd.",6.25,4.00,9.00,4.00,20
6206,20036,2000,"Rice, brown, long-grain, raw","RICE,BROWN,LONG-GRAIN,RAW",NULL,NULL,Y,NULL,0,"Oryza sativa L.",5.95,3.41,8.37,4.12,20
6207,20037,2000,"Rice, brown, long-grain, cooked","RICE,BROWN,LONG-GRAIN,CKD",NULL,NULL,Y,NULL,0,NULL,5.95,3.41,8.37,4.12,20
6208,20038,2000,Oats,OATS,NULL,NULL,NULL,NULL,0,"Avena sativa L.",5.83,3.46,8.37,4.12,20
6209,20040,2000,"Rice, brown, medium-grain, raw","RICE,BROWN,MEDIUM-GRAIN,RAW",NULL,NULL,NULL,NULL,0,NULL,5.95,3.41,8.37,4.12,20
6210,20041,2000,"Rice, brown, medium-grain, cooked","RICE,BROWN,MEDIUM-GRAIN,CKD",NULL,NULL,NULL,NULL,0,NULL,5.95,3.41,8.37,4.12,20
6211,20044,2000,"Rice, white, long-grain, regular, raw, enriched","RICE,WHITE,LONG-GRAIN,REG,RAW,ENR",NULL,NULL,Y,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6212,20045,2000,"Rice, white, long-grain, regular, cooked","RICE,WHITE,LONG-GRAIN,REG,CKD",NULL,NULL,Y,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6213,20046,2000,"Rice, white, long-grain, parboiled, enriched, dry","RICE,WHITE,LONG-GRAIN,PARBLD,ENR,DRY",NULL,NULL,Y,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6214,20047,2000,"Rice, white, long-grain, parboiled, enriched, cooked","RICE,WHITE,LONG-GRAIN,PARBLD,ENR,CKD",NULL,NULL,Y,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6215,20048,2000,"Rice, white, long-grain, precooked or instant, enriched, dry","RICE,WHITE,LONG-GRAIN,PRECKD OR INST,ENR,DRY",NULL,NULL,Y,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6216,20049,2000,"Rice, white, long-grain, precooked or instant, enriched, prepared","RICE,WHITE,LONG-GRAIN,PRECKD OR INST,ENR,PREP",NULL,NULL,Y,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6217,20050,2000,"Rice, white, medium-grain, raw, enriched","RICE,WHITE,MEDIUM-GRAIN,RAW,ENR",NULL,NULL,NULL,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6218,20051,2000,"Rice, white, medium-grain, cooked","RICE,WHITE,MEDIUM-GRAIN,CKD",NULL,NULL,NULL,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6219,20052,2000,"Rice, white, short-grain, raw","RICE,WHITE,SHORT-GRAIN,RAW",NULL,NULL,NULL,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6220,20053,2000,"Rice, white, short-grain, cooked","RICE,WHITE,SHORT-GRAIN,CKD",NULL,NULL,NULL,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6221,20054,2000,"Rice, white, glutinous, raw","RICE,WHITE,GLUTINOUS,RAW",NULL,NULL,NULL,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6222,20055,2000,"Rice, white, glutinous, cooked","RICE,WHITE,GLUTINOUS,CKD",NULL,NULL,Y,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6223,20056,2000,"Rice, white, with pasta, dry","RICE,WHITE,WITH PASTA,DRY",NULL,NULL,NULL,NULL,0,NULL,5.85,3.87,8.37,4.14,20
6224,20057,2000,"Rice, white, with pasta, cooked","RICE,WHITE,W/PASTA,CKD",NULL,NULL,NULL,NULL,0,NULL,5.85,3.87,8.37,4.14,20
6225,20058,2000,"Rice, white, steamed, Chinese restaurant","RICE,WHITE,STMD,CHINESE RESTAURANT",NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,20
6226,20060,2000,"Rice bran, crude","RICE BRAN,CRUDE",NULL,NULL,Y,NULL,0,NULL,5.95,1.82,8.37,2.35,20
6227,20061,2000,"Rice flour, white","RICE FLOUR,WHITE",NULL,NULL,Y,NULL,0,NULL,5.95,3.82,8.37,4.16,20
6228,20062,2000,Rye,RYE,NULL,NULL,Y,NULL,0,"Secale cereale L.",5.83,3.05,8.37,3.86,20
6229,20063,2000,"Rye flour, dark","RYE FLOUR,DARK",NULL,NULL,Y,NULL,0,NULL,5.83,2.96,8.37,3.78,20
6230,20064,2000,"Rye flour, medium","RYE FLOUR,MEDIUM",NULL,NULL,Y,NULL,0,NULL,5.83,3.23,8.37,3.99,20
6231,20065,2000,"Rye flour, light","RYE FLOUR,LIGHT",NULL,NULL,Y,NULL,0,NULL,5.83,3.41,8.37,4.07,20
6232,20066,2000,"Semolina, enriched","SEMOLINA,ENRICHED",NULL,NULL,NULL,NULL,0,NULL,5.70,4.05,8.37,4.12,20
6233,20067,2000,Sorghum,SORGHUM,NULL,NULL,NULL,NULL,0,"Sorghum spp.",6.25,0.91,8.37,4.03,20
6234,20068,2000,"Tapioca, pearl, dry","TAPIOCA,PEARL,DRY",NULL,NULL,Y,NULL,0,NULL,6.25,2.78,8.37,4.03,20
6235,20069,2000,Triticale,TRITICALE,NULL,NULL,NULL,NULL,0,"X Triticosecale spp.",5.83,3.32,8.37,3.82,20
6236,20070,2000,"Triticale flour, whole-grain","TRITICALE FLR,WHOLE-GRAIN",NULL,NULL,NULL,NULL,0,NULL,5.83,3.32,8.37,3.82,20
6237,20071,2000,"Wheat, hard red spring","WHEAT,HARD RED SPRING",NULL,NULL,Y,NULL,0,"Triticum aestivum L.",5.83,3.59,8.37,3.78,20
6238,20072,2000,"Wheat, hard red winter","WHEAT,HARD RED WINTER",NULL,NULL,Y,NULL,0,"Triticum aestivum L.",5.83,3.59,8.37,3.78,20
6239,20073,2000,"Wheat, soft red winter","WHEAT,SOFT RED WINTER",NULL,NULL,NULL,NULL,0,"Triticum aestivum L.",5.83,3.59,8.37,3.78,20
6240,20074,2000,"Wheat, hard white","WHEAT,HARD WHITE",NULL,NULL,NULL,NULL,0,"Triticum aestivum L.",5.83,3.59,8.37,3.78,20
6241,20075,2000,"Wheat, soft white","WHEAT,SOFT WHITE",NULL,NULL,NULL,NULL,0,"Triticum aestivum L.",5.83,3.59,8.37,3.78,20
6242,20076,2000,"Wheat, durum","WHEAT,DURUM",NULL,NULL,NULL,NULL,0,"Triticum durum Desf.",5.83,3.59,8.37,3.78,20
6243,20077,2000,"Wheat bran, crude","WHEAT BRAN,CRUDE",NULL,NULL,Y,NULL,0,NULL,6.31,1.82,8.37,2.35,20
6244,20078,2000,"Wheat germ, crude","WHEAT GERM,CRUDE",NULL,NULL,NULL,NULL,0,NULL,5.80,3.59,8.37,3.78,20
6245,20080,2000,"Wheat flour, whole-grain","WHEAT FLOUR,WHOLE-GRAIN",NULL,NULL,Y,NULL,0,NULL,5.83,3.59,8.37,3.78,20
6246,20081,2000,"Wheat flour, white, all-purpose, enriched, bleached","WHEAT FLR,WHITE,ALL-PURPOSE,ENR,BLEACHED",NULL,NULL,Y,NULL,0,NULL,5.70,4.05,8.37,4.12,20
6247,20082,2000,"Wheat flour, white, all-purpose, self-rising, enriched","WHEAT FLR,WHITE,ALL-PURPOSE,SELF-RISING,ENR",NULL,NULL,Y,NULL,0,NULL,5.70,4.05,8.37,4.12,20
6248,20083,2000,"Wheat flour, white, bread, enriched","WHEAT FLR,WHITE,BREAD,ENR",NULL,NULL,Y,NULL,0,NULL,5.70,4.05,8.37,4.12,20
6249,20084,2000,"Wheat flour, white, cake, enriched","WHEAT FLR,WHITE,CAKE,ENR",NULL,NULL,Y,NULL,0,NULL,5.70,4.05,8.37,4.12,20
6250,20086,2000,"Wheat flour, white, tortilla mix, enriched","WHEAT FLR,WHITE,TORTILLA MIX,ENR",NULL,NULL,NULL,NULL,0,NULL,5.70,4.05,8.37,4.12,20
6251,20087,2000,"Wheat, sprouted","WHEAT,SPROUTED",NULL,NULL,NULL,NULL,0,NULL,5.83,3.59,8.37,3.78,20
6252,20088,2000,"Wild rice, raw","WILD RICE,RAW",NULL,NULL,Y,NULL,0,"Zizania spp.",6.25,3.55,8.37,3.95,20
6253,20089,2000,"Wild rice, cooked","WILD RICE,COOKED",NULL,NULL,Y,NULL,0,NULL,6.25,3.55,8.37,3.95,20
6254,20090,2000,"Rice flour, brown","RICE FLOUR,BROWN",NULL,NULL,NULL,NULL,0,NULL,5.95,3.41,8.37,4.12,20
6255,20091,2000,"Pasta, corn, dry","PASTA,CORN,DRY",NULL,NULL,NULL,NULL,0,NULL,6.25,2.73,8.37,4.03,20
6256,20092,2000,"Pasta, corn, cooked","PASTA,CORN,COOKED",NULL,NULL,NULL,NULL,0,NULL,6.25,2.73,8.37,4.03,20
6257,20093,2000,"Pasta, fresh-refrigerated, plain, as purchased","PASTA,FRESH-REFRIGERATED,PLN,AS PURCHASED",NULL,NULL,NULL,NULL,0,NULL,5.78,3.93,8.41,4.09,20
6258,20094,2000,"Pasta, fresh-refrigerated, plain, cooked","PASTA,FRESH-REFRIGERATED,PLN,CKD",NULL,NULL,NULL,NULL,0,NULL,5.78,3.93,8.41,4.09,20
6259,20095,2000,"Pasta, fresh-refrigerated, spinach, as purchased","PASTA,FRESH-REFRIGERATED,SPINACH,AS PURCHASED",NULL,NULL,NULL,NULL,0,NULL,5.79,3.88,8.41,4.08,20
6260,20096,2000,"Pasta, fresh-refrigerated, spinach, cooked","PASTA,FRESH-REFRIGERATED,SPINACH,CKD",NULL,NULL,NULL,NULL,0,NULL,5.79,3.88,8.41,4.08,20
6261,20097,2000,"Pasta, homemade, made with egg, cooked","PASTA,HOMEMADE,MADE W/EGG,CKD",NULL,NULL,NULL,NULL,0,NULL,5.73,3.93,8.41,4.09,20
6262,20098,2000,"Pasta, homemade, made without egg, cooked","PASTA,HOMEMADE,MADE WO/EGG,CKD",NULL,NULL,NULL,NULL,0,NULL,5.70,3.91,8.37,4.12,20
6263,20099,2000,"Macaroni, dry, enriched","MACARONI,DRY,ENR",NULL,NULL,Y,NULL,0,NULL,5.70,3.91,8.37,4.12,20
6264,20100,2000,"Macaroni, cooked, enriched","MACARONI,COOKED,ENRICHED",NULL,NULL,Y,NULL,0,NULL,5.70,3.91,8.37,4.12,20
6265,20101,2000,"Macaroni, protein-fortified, dry, enriched, (n x 5.70)","MACARONI,PROTEIN-FORTIFIED,DRY,ENR,(N X 5.70)",NULL,NULL,NULL,NULL,0,NULL,5.70,3.91,8.37,4.12,20
6266,20102,2000,"Macaroni, protein-fortified, cooked, enriched, (n x 5.70)","MACARONI,PROTEIN-FORTIFIED,CKD,ENR,(N X 5.70)",NULL,NULL,NULL,NULL,0,NULL,5.70,3.91,8.37,4.12,20
